Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Headline,Text,Media,Media Credit,Media Caption,Media Thumbnail,Type,Group,Background,Candidato,Tema
2018,1,19,08:00,,,,,,Declaración de Ricardo Anaya,"El tricolor va en picada, pues nadie les cree sobre iniciativa anticorrupción de Meade.",http://www.eluniversal.com.mx/sites/default/files/styles/f03-651x400/public/N-A6-EU200118-1_Drupal%20Main%20Image.var_1516432728.jpg,El Universal,"Durante gira en Oaxaca, declaró que Miguel Ángel Mancera tiene las puertas abiertas a su equipo de campaña <a href=""http://www.eluniversal.com.mx/nacion/politica/el-tricolor-va-en-completa-picada-dice-anaya""> Leer nota </a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2018,1,19,,,,,,,Precampaña de Meade en Cancún,"Se esparció por redes sociales, fotografía donde había a lo mucho 50 personas en mitin realizado en Cancún y se publicaron relatos sobre el ""fracaso de su visita"" a la ciudad.",https://twitter.com/JorgeGCastaneda/status/954791975093497856,Twitter,,https://i.imgur.com/jWQQQY1.png,,Campaña,,Meade,
2018,1,19,,,,,,,Columna de Luis Madrazo Lajous,"Luis Madrazo Lajous, ex titular de la Unidad de Planeación Económica de Hacienda, escribe columna donde argumenta que renunció para sumarse a la campaña de Meade porque le importa el futuro del país y quiere frenar el avance el populismo en el mundo. También critica a Anaya por su ambición en la ruta hacia el poder y elogia a Meade.",http://www.elfinanciero.com.mx/files/article_main/uploads/2018/01/18/5a617893c1b8c.jpg,El Financiero,"La columna se titula ""Con cariño para Hacienda (¿Por qué Meade?) <a href=""http://www.elfinanciero.com.mx/opinion/con-carino-para-hacienda-por-que-meade.html""> Leer nota </a>",https://i.imgur.com/6pKqN8a.png,,Actores,,Meade,
2018,1,20,,,,,,,Reactivación de Veracruz.,Reactivación del sector petrolero en Veracruz y mejora en seguridad pública,http://www.eluniversal.com.mx/sites/default/files/styles/f03-651x400/public/N-A4-EU210118-3_Drupal%20Main%20Image.var_1516519726.jpg,El Universal,"Dijo que el combate al crimen organizado será prioridad <a href=""http://www.eluniversal.com.mx/elecciones-2018/promete-meade-reactivar-vigor-petrolero-en-veracruz""> Leer nota </a>",https://seeklogo.com/images/P/pri-logo-DFDD8E1515-seeklogo.com.png,,Propuestas,,Meade,Desarrollo económico
2018,1,20,,,,,,,Vanessa Rubio,Vanessa Rubio renuncia a la Subsecretaría de Hacienda para ser Coordinadora de la Oficina de Meade,https://twitter.com/VRubioMarquez/status/954362932133056512,Twitter,"<a href=""http://www.elfinanciero.com.mx/nacional/vanessa-rubio-deja-hacienda-y-se-integra-al-equipo-de-meade.html""> Leer nota </a>",https://i.imgur.com/6pKqN8a.png,,Actores,,Meade,
2018,1,21,,,,,,,Ya le recomendaron ponerse a dieta,"En Guerrero, ante militantes del PANAL, Meade comentó que ya le recomendaron ponerse a dieta para bajar de peso y reconoció que es una tarea difícil, pues es consumidor de “comida chatarra”.",http://www.radioformula.com.mx/images/notas/notas_201801/20180122_13_52_meade.jpg,Notimex,"En el marco de un diálogo con militantes de Nueva Alianza en Acapulco <a href=""http://www.radioformula.com.mx/notas.asp?Idn=727444&idFC=2018""> Leer nota </a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2018,1,21,,,,,,,Propuestas para Guerrero,Ofreció aumentar el salario a los maestros ante militantes del PANAL y reiteró cambiar estrategia en seguridad,https://www.youtube.com/watch?v=f2xw9_sW7-g&feature=youtu.be,Excélsior,"<a href=""http://www.excelsior.com.mx/nacional/2018/01/22/1215098""> Leer nota </a>",https://seeklogo.com/images/P/pri-logo-DFDD8E1515-seeklogo.com.png,,Propuestas,,Meade,Educación
2018,1,21,08:00,,,,,,Declaración de Ricardo Anaya,"Anaya afirma que a Meade ya le dicen ""el candidato de acero… pero de a cero votos"" y vuelve a criticar su estrategia de combate a la corrupción, pues está rodeado de corruptos.",http://www.eluniversal.com.mx/sites/default/files/styles/f03-651x400/public/2018/01/21/180121_rac_cancun_02.jpg,El Universal,"Anaya durante gira en Quintana Roo <a href=""http://www.eluniversal.com.mx/elecciones-2018/anaya-llama-meade-candidato-de-acero-de-cero-votos""> Leer nota </a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2018,1,21,16:00,,,,,,Artículo de Huffington Post México,"Artículo que compara el reciente spot de Meade con uno de Trudeau, insinuando una posible copia.",https://youtu.be/M1RK9uan5UE,Huffington Post,"<a href=""http://www.huffingtonpost.com.mx/2018/01/18/video-meade-le-copio-a-trudeau_a_23337192/""> Leer nota </a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2018,1,21,,,,,,,Meade iría a Hermosillo por segunda vez,"Ulises Cristópulos, el Enlace en Sonora con el equipo de Meade, anunció una segunda visita a Hermosillo de Meade el viernes 26.",,Twitter,,https://i.imgur.com/6pKqN8a.png,,Actores,,Meade,
2018,1,22,,,,,,,Agenda de Seguridad,Cinco ejes centrales en seguridad y justicia. 1) Mejorar los salarios y capacitación de policías. 2) Homologar el Código Penal para que los delitos sean castigados de misma forma en todo el país. 3) Creación de un Sistema Integral de Información para identificar a criminales. 4) Reforma a la Ley de Extinción de Dominio para permitir fiscalización de bienes y cuentas de delincuentes. 5) Control sobre la importación de armas.,https://twitter.com/JoseAMeadeK/status/955577517942898689,Twitter,"Durante gira en a su plan de Durango, Meade presenta su plan de seguridad. <a href=""http://www.animalpolitico.com/2018/01/meade-plan-seguridad/""> Leer nota </a>",https://seeklogo.com/images/P/pri-logo-DFDD8E1515-seeklogo.com.png,,Propuestas,,Meade,Seguridad
2018,1,22,,,,,,,Columna de Loret de Mola,El equipo de Meade amenazó con demandar a Animal Político después de que presentaron una nota en la que retomaron las denuncias de la ASF contra SEDESOL cuando Meade era el titular.,https://lideresmexicanos.com/wp-content/uploads/2016/06/Loret-de-Mola-Carlos-1.jpg,Líderes Mexicanos,"<a href=""http://www.eluniversal.com.mx/columna/carlos-loret-de-mola/nacion/amlo-meade-y-anaya-contra-los-periodistas""> Leer nota </a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2018,1,22,,,,,,,Columna de Javier Lozano,"Elogia a Meade, aunque reconoce que tiene el reto de convencer a los ciudadanos de que el PRI es una opción positiva.",https://twitter.com/JLozanoA/status/955792023683923969,Twitter,"<a href=""http://www.eluniversal.com.mx/articulo/javier-lozano/nacion/por-que-meade""> Leer nota </a>",https://i.imgur.com/6pKqN8a.png,,Actores,,Meade,
2018,1,23,,,,,,,Nuevo spot,Spot donde Meade menciona a AMLO y Anaya por su nombre y llama a llevar unas precampañas en paz,https://www.youtube.com/watch?v=z0IFwUtkwZY,Youtube,,https://i.imgur.com/jWQQQY1.png,,Campaña,,Meade,
2018,1,23,,,,,,,Gastos de precampaña por el INE,"De acuerdo con el INE, los gastos de Meade suman 175 mil pesos diarios, pero reporta ingresos por 122 mil pesos. En contraste, Anaya gasta 187 mil 500 pesos diarios y AMLO, 23 mil pesos.",http://www.eluniversal.com.mx/sites/default/files/styles/f03-651x400/public/2018/01/04/meade_0401.jpg,El Universal,"AMLO es quien registra equilibrio en sus gastos, 23 mil pesos diarios <a href=""https://heraldodemexico.com.mx/pais/anaya-en-precampana-ine/""> Leer nota </a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
2018,1,23,,,,,,,Julio Di Bella,"Julio Di Bella, ex colaborador panista que ha participado en las campañas de Josefina Vázquez Mota, se suma a la precampaña de Meade.",https://twitter.com/JoseAMeadeK/status/955788641132953600,Twitter,"Laboró en administraciones de Fox y Calderón <a href=""http://www.elfinanciero.com.mx/nacional/julio-di-bella-se-integra-a-equipo-de-meade.html""> Leer nota </a>",https://i.imgur.com/6pKqN8a.png,,Actores,,Meade,
2018,1,24,,,,,,,Presentación de iniciativas anticorrupción,"Presentó ante los grupos parlamentarios del PRI, PVEM y PANAL su propuesta de iniciativas anticorrupción que incluyen: recuperar el dinero, propiedades y bienes de los corruptos; aumentar las penas a funcionarios públicos deshonestos y volver obligatoria la certificación patrimonial de altos funcionarios y legisladores.",https://www.youtube.com/watch?v=QS52ifXA5kE,El Universal,,https://seeklogo.com/images/P/pri-logo-DFDD8E1515-seeklogo.com.png,,Propuestas,,Meade,Corrupción
2017,12,15,,,,,,,Compromiso por una campaña limpia,Anaya firmó un compromiso donde calculará la huella de carbono de su campaña con el fin de realizar un donativo a una asociación civil a favor del medio ambiente.,https://twitter.com/RicardoAnayaC/status/941789358285131777,Twitter,,https://i.imgur.com/izcIi9p.png,,Campaña,,Anaya,
2017,12,24,,,,,,,Spot Navideño,Anaya sale con su familia deseando felices fiestas.,https://www.youtube.com/watch?v=ht4haI_gzbQ&feature=youtu.be,YouTube,,https://i.imgur.com/izcIi9p.png,,Campaña,,Anaya,
2017,12,8,,,,,,,"Coalición ""Por México al Frente""","Los líderes nacionales del PAN, PRD y MC registraron la coalición en el INE.",https://twitter.com/RicardoAnayaC/status/939345340842385408,Twitter,"<a href=""http://www.eluniversal.com.mx/elecciones-2018/pan-prd-y-mc-registran-la-coalicion-por-mexico-al-frente""> Leer nota </a>",https://i.imgur.com/zRCKMBT.png,,Entorno,,Anaya,
2017,12,11,,,,,,,Registo como precandidato,El 9 de diciembre renunció a la dirigencia nacional del PAN y se presentó como precandidato.,https://twitter.com/RicardoAnayaC/status/940337112305545216,Twitter,"<a href=""http://www.elfinanciero.com.mx/nacional/anaya-se-registra-como-precandidato-a-la-presidencia.html""> Leer nota </a>",https://i.imgur.com/izcIi9p.png,,Campaña,,Anaya,
2017,12,12,,,,,,,Anaya y El Universal presumen victoria en la pelea entre ambos,"Despúes de las disputas sobre publicaciones de inmuebles y costos de vida de su familia en Estados Unidos, Anaya celebró la condena para El Universal de publicar la verdad en la primera plana. El Universal publicó que procedía apelación que reducía esta condena.",https://twitter.com/RicardoAnayaC/status/940785310929219584,Twitter,"El Universal publicó que se resolvió reducir aún más la réplica solicitada por Anaya <a href=""http://www.eluniversal.com.mx/nacion/sociedad/procede-apelacion-de-el-universal-en-juicio-vs-anaya""> <br> Leer nota </a>",https://i.imgur.com/zRCKMBT.png,,Entorno,,Anaya,
2017,12,14,,,,,,,Inicio de Precampaña,Inicia su camapaña en Amealco Querétaro,https://twitter.com/RicardoAnayaC/status/941329625149423616,Twitter,"Prometió una campaña austera <a href=""http://www.eluniversal.com.mx/elecciones-2018/cronica-anaya-un-debut-en-solitario""> Leer nota </a>",https://i.imgur.com/izcIi9p.png,,Campaña,,Anaya,
2017,12,16,,,,,,,Compromiso huella de carbono,Anaya se compromete a hacer un donativo económico a Bosque Sustentable AC a partir de las emisiones de carbono generadas por su campaña para la conservación de la Sierra Gorda de Querétaro.,https://twitter.com/RicardoAnayaC/status/942162755959885824,Twitter,,https://i.imgur.com/izcIi9p.png,,Campaña,,Anaya,
2017,12,16,,,,,,,Visita a San Luis Potosí,El precandidadto afirmó que la coalición es sólida y van juntos en las elecciones federales.,https://twitter.com/RicardoAnayaC/status/942228520452927488,Twitter,"<a href=""http://sanluis.eluniversal.com.mx/politica/16-12-2017/avance-en-15-dias-se-define-frente-en-san-luis-ricardo-anaya""> <br> Leer nota </a>",https://i.imgur.com/izcIi9p.png,,Campaña,,Anaya,
2017,12,17,,,,,,,Visita Neza con Juan Zepeda,Zepeda se comprometió a apoyar la candidatura en el oriente de EDOMEX y Anaya manifestó que apoyará la candidatura de Zepeda a senador.,,,"Durante su visita se aventaron un palomazo de canción del TRI <a href=""",https://i.imgur.com/IqLe1Q0.png,,Actores,,Anaya,
2018,1,23,,,,,,,"Propuesta ""Todos por un México con seguridad y justicia ""","Primero propone dar oportunidades a quienes han sido apartados del desarrollo y en segundo lugar poner todo el peso de la ley sobre los delincuentes. Propone 1) Quitarles dinero, bienes y armas. 2) Definir los delitos e investigarlos de la misma forma en todos los estados, tener un nuevo Código Penal. 3)Cuerpos policiacos con autonomía técnica con un sistema integral de información y registro de criminales. 4) Policás y agentes del MP bien entrenados, protegidos y bien pagados.",https://twitter.com/JoseAMeadeK/status/955800763833315329,Twitter,"Publico en Jornada UNAM <a href=""http://www.jornada.unam.mx/2018/01/23/politica/007a1pol""> Leer nota </a>",https://seeklogo.com/images/P/pri-logo-DFDD8E1515-seeklogo.com.png,,Propuestas,,Meade,Seguridad
2018,1,25,,,,,,,Visita Tabasco,Tuvo una entrevista en XEVT y se reunió con simpatizantes en el Parque Tomas Garrido. Rechazó la propuesta de AMLO de construir una refinería.,http://www.eluniversal.com.mx/sites/default/files/styles/f03-651x400/public/2018/01/25/meade_tabasco.jpg,El Universal,"<a href=""http://www.eluniversal.com.mx/elecciones-2018/estamos-cansados-de-la-confrontacion-dice-jose-antonio-meade-en-tabasco""> Leer nota </a>",https://i.imgur.com/jWQQQY1.png,,Campaña,,Meade,
2018,1,26,,,,,,,Visita Sonora,Foro México Potencia Sustentable organizado por Fundación Colosio,https://twitter.com/JoseAMeadeK/status/956999198783631360,Twitter,,https://i.imgur.com/jWQQQY1.png,,Campaña,,Meade,
2018,1,26,,,,,,,Beltrones acompañó a Meade en Sonora,"El ex presidente del CEN del PRI, externó su apoyo y voto de lealtad hacia Meade. No comentó sobre la posible dupla priísta al Senado, que esta encabezada por su hija Sylvana Beltrones.",https://www.siete24.mx/source/2018/01/meade_beltrones.jpg,El Universal,"Indicó que la campaña de Meade es una de las opciones mas serias. <a href=""http://www.eluniversal.com.mx/elecciones-2018/beltrones-arropa-meade-en-sonora-no-sera-la-primera-vez-que-lo-apoye-dice><br> Leer nota</a>",https://i.imgur.com/JIQnSEx.png,,Entorno,,Meade,
